operadores	beneficio	tiempo
ChangeChange2Change3SwapAdd	59.0	78.1694
ChangeChange2Change3SwapAdd	88.3	69.2805
ChangeChange2Change3SwapAdd	56.1	72.0455
ChangeChange2Change3SwapAdd	98.7	71.066
ChangeChange2Change3SwapAdd	40.5	83.1872
ChangeChange2Change3SwapAdd	69.30000000000001	73.4112
ChangeChange2Change3SwapAdd	47.0	79.8251
ChangeChange2Change3SwapAdd	31.3	68.26
ChangeChange2Change3SwapAdd	42.2	77.3677
ChangeChange2Change3SwapAdd	59.0	77.8181
ChangeChange2Change3SwapAdd	71.2	68.1305
ChangeChange2Change3SwapAdd	35.7	85.8817
ChangeChange2Change3SwapAdd	77.8	71.7635
ChangeChange2Change3SwapAdd	45.2	77.2517
ChangeChange2Change3SwapAdd	75.4	97.0964
ChangeChange2Change3SwapAdd	38.900000000000006	94.1616
ChangeChange2Change3SwapAdd	57.7	72.8487
ChangeChange2Change3SwapAdd	59.5	82.2771
ChangeChange2Change3SwapAdd	70.9	68.3851
ChangeChange2Change3SwapAdd	61.7	103.3711
ChangeChange2Change3SwapAdd	50.2	94.0672
ChangeChange2Change3SwapAdd	49.1	72.6207
ChangeChange2Change3SwapAdd	62.0	77.3862
ChangeChange2Change3SwapAdd	82.6	72.3881
ChangeChange2Change3SwapAdd	43.8	86.9303
ChangeChange2Change3SwapAdd	43.7	75.223
ChangeChange2Change3SwapAdd	61.0	118.4815
ChangeChange2Change3SwapAdd	45.599999999999994	74.2566
ChangeChange2Change3SwapAdd	67.7	71.0439
ChangeChange2Change3SwapAdd	40.900000000000006	94.2453
ChangeChange2Change3SwapAdd	44.5	71.1394
ChangeChange2Change3SwapAdd	86.7	66.3957
ChangeChange2Change3SwapAdd	58.5	73.8043
ChangeChange2Change3SwapAdd	67.8	76.7192
ChangeChange2Change3SwapAdd	65.5	71.2756
ChangeChange2Change3SwapAdd	53.1	76.3971
ChangeChange2Change3SwapAdd	54.4	82.1897
ChangeChange2Change3SwapAdd	63.5	73.7954
ChangeChange2Change3SwapAdd	35.9	72.1789
ChangeChange2Change3SwapAdd	54.4	75.2768
ChangeChange2Change3SwapAdd	62.0	74.1226
ChangeChange2Change3SwapAdd	64.1	73.6886
ChangeChange2Change3SwapAdd	68.7	70.8299
ChangeChange2Change3SwapAdd	47.3	83.3601
ChangeChange2Change3SwapAdd	42.2	84.6081
ChangeChange2Change3SwapAdd	67.5	74.5538
ChangeChange2Change3SwapAdd	42.8	76.2122
ChangeChange2Change3SwapAdd	65.9	89.0913
ChangeChange2Change3SwapAdd	51.0	89.6271
ChangeChange2Change3SwapAdd	33.6	94.4164
ChangeChange2Change3SwapAdd	61.7	99.2853
ChangeChange2Change3SwapAdd	47.800000000000004	77.275
ChangeChange2Change3SwapAdd	60.5	72.1564
ChangeChange2Change3SwapAdd	43.8	83.2473
ChangeChange2Change3SwapAdd	47.900000000000006	72.2446
ChangeChange2Change3SwapAdd	61.2	87.7795
ChangeChange2Change3SwapAdd	52.9	106.8664
ChangeChange2Change3SwapAdd	55.7	91.068
ChangeChange2Change3SwapAdd	60.2	81.0371
ChangeChange2Change3SwapAdd	53.8	80.9621
ChangeChange2Change3SwapAdd	38.4	77.1812
ChangeChange2Change3SwapAdd	50.9	73.076
ChangeChange2Change3SwapAdd	53.900000000000006	86.8322
ChangeChange2Change3SwapAdd	64.9	73.1455
ChangeChange2Change3SwapAdd	62.7	90.7489
ChangeChange2Change3SwapAdd	63.5	76.4566
ChangeChange2Change3SwapAdd	58.6	75.8872
ChangeChange2Change3SwapAdd	65.8	83.339
ChangeChange2Change3SwapAdd	68.0	71.835
ChangeChange2Change3SwapAdd	60.1	71.8666
ChangeChange2Change3SwapAdd	57.0	102.0066
ChangeChange2Change3SwapAdd	56.900000000000006	70.2092
ChangeChange2Change3SwapAdd	64.9	111.3299
ChangeChange2Change3SwapAdd	48.900000000000006	77.8148
ChangeChange2Change3SwapAdd	56.0	70.3553
ChangeChange2Change3SwapAdd	73.9	70.7339
ChangeChange2Change3SwapAdd	43.4	75.0207
ChangeChange2Change3SwapAdd	46.0	75.627
ChangeChange2Change3SwapAdd	42.400000000000006	70.3414
ChangeChange2Change3SwapAdd	73.8	83.6638
ChangeChange2Change3SwapAdd	54.5	72.7829
ChangeChange2Change3SwapAdd	38.4	71.975
ChangeChange2Change3SwapAdd	59.3	73.7206
ChangeChange2Change3SwapAdd	56.1	77.3508
ChangeChange2Change3SwapAdd	45.8	68.0212
ChangeChange2Change3SwapAdd	56.400000000000006	82.6401
ChangeChange2Change3SwapAdd	99.5	76.6386
ChangeChange2Change3SwapAdd	35.7	74.6472
ChangeChange2Change3SwapAdd	72.1	73.4206
ChangeChange2Change3SwapAdd	64.4	74.2136
ChangeChange2Change3SwapAdd	74.4	82.3891
ChangeChange2Change3SwapAdd	60.2	82.6736
ChangeChange2Change3SwapAdd	57.10000000000001	82.1576
ChangeChange2Change3SwapAdd	57.0	71.2509
ChangeChange2Change3SwapAdd	47.6	69.5049
ChangeChange2Change3SwapAdd	48.8	71.7474
ChangeChange2Change3SwapAdd	62.3	90.0433
ChangeChange2Change3SwapAdd	30.6	72.2755
ChangeChange2Change3SwapAdd	49.3	93.3491
ChangeChange2Change3SwapAdd	70.2	69.4724
ChangeChange2Change3SwapAdd	68.9	74.0112
ChangeChange2Change3SwapAdd	70.0	71.366
ChangeChange2Change3SwapAdd	57.900000000000006	74.553
ChangeChange2Change3SwapAdd	50.7	75.7596
ChangeChange2Change3SwapAdd	51.4	79.2298
ChangeChange2Change3SwapAdd	64.0	72.5235
ChangeChange2Change3SwapAdd	58.1	73.9186
ChangeChange2Change3SwapAdd	49.4	76.9457
ChangeChange2Change3SwapAdd	68.6	89.306
ChangeChange2Change3SwapAdd	67.6	71.715
ChangeChange2Change3SwapAdd	78.4	104.303
ChangeChange2Change3SwapAdd	51.8	80.8844
ChangeChange2Change3SwapAdd	60.6	72.3163
ChangeChange2Change3SwapAdd	52.900000000000006	67.143
ChangeChange2Change3SwapAdd	59.9	71.6994
ChangeChange2Change3SwapAdd	64.8	80.9351
ChangeChange2Change3SwapAdd	68.7	74.013
ChangeChange2Change3SwapAdd	55.39999999999999	73.8463
ChangeChange2Change3SwapAdd	47.2	76.721
ChangeChange2Change3SwapAdd	48.4	76.0516
ChangeChange2Change3SwapAdd	63.6	67.6631
ChangeChange2Change3SwapAdd	63.8	90.2616
ChangeChange2Change3SwapAdd	64.7	71.2308
ChangeChange2Change3SwapAdd	61.400000000000006	87.0532
ChangeChange2Change3SwapAdd	58.0	77.0517
ChangeChange2Change3SwapAdd	56.5	74.6989
ChangeChange2Change3SwapAdd	46.9	80.7479
ChangeChange2Change3SwapAdd	53.800000000000004	71.838
ChangeChange2Change3SwapAdd	45.0	77.5067
ChangeChange2Change3SwapAdd	54.5	106.7766
ChangeChange2Change3SwapAdd	45.1	78.8889
ChangeChange2Change3SwapAdd	78.4	75.0663
ChangeChange2Change3SwapAdd	49.7	70.1459
ChangeChange2Change3SwapAdd	47.2	68.8107
ChangeChange2Change3SwapAdd	66.7	88.1045
ChangeChange2Change3SwapAdd	79.6	70.9899
ChangeChange2Change3SwapAdd	51.900000000000006	69.7101
ChangeChange2Change3SwapAdd	83.80000000000001	73.8995
ChangeChange2Change3SwapAdd	62.6	78.8131
ChangeChange2Change3SwapAdd	62.099999999999994	83.2365
ChangeChange2Change3SwapAdd	77.4	82.356
ChangeChange2Change3SwapAdd	71.9	67.1997
ChangeChange2Change3SwapAdd	42.5	67.6404
ChangeChange2Change3SwapAdd	55.7	72.076
ChangeChange2Change3SwapAdd	62.0	72.3248
ChangeChange2Change3SwapAdd	56.0	69.0454
ChangeChange2Change3SwapAdd	73.6	94.1416
ChangeChange2Change3SwapAdd	55.400000000000006	87.7107
ChangeChange2Change3SwapAdd	81.2	68.0244
ChangeChange2Change3SwapAdd	52.8	84.4233
ChangeChange2Change3SwapAdd	67.8	85.0581
ChangeChange2Change3SwapAdd	68.0	72.8483
ChangeChange2Change3SwapAdd	54.7	74.355
ChangeChange2Change3SwapAdd	62.9	81.1071
ChangeChange2Change3SwapAdd	95.0	70.7156
ChangeChange2Change3SwapAdd	48.900000000000006	66.8212
ChangeChange2Change3SwapAdd	46.9	69.1349
ChangeChange2Change3SwapAdd	64.9	81.2921
ChangeChange2Change3SwapAdd	81.7	90.835
ChangeChange2Change3SwapAdd	71.0	74.1451
ChangeChange2Change3SwapAdd	61.400000000000006	78.7473
ChangeChange2Change3SwapAdd	56.2	90.2481
ChangeChange2Change3SwapAdd	54.3	75.6843
ChangeChange2Change3SwapAdd	57.8	72.1713
ChangeChange2Change3SwapAdd	67.1	82.7385
ChangeChange2Change3SwapAdd	40.9	73.55
ChangeChange2Change3SwapAdd	37.6	76.8244
ChangeChange2Change3SwapAdd	44.2	74.7624
ChangeChange2Change3SwapAdd	61.8	83.8006
ChangeChange2Change3SwapAdd	49.1	87.6312
ChangeChange2Change3SwapAdd	69.0	76.872
ChangeChange2Change3SwapAdd	60.9	82.3851
ChangeChange2Change3SwapAdd	54.900000000000006	75.4172
ChangeChange2Change3SwapAdd	47.9	74.576
ChangeChange2Change3SwapAdd	40.8	77.8247
ChangeChange2Change3SwapAdd	60.4	86.9154
ChangeChange2Change3SwapAdd	57.599999999999994	74.1396
ChangeChange2Change3SwapAdd	58.1	74.522
ChangeChange2Change3SwapAdd	68.1	101.4204
ChangeChange2Change3SwapAdd	53.8	80.0506
ChangeChange2Change3SwapAdd	35.6	82.9248
ChangeChange2Change3SwapAdd	45.9	77.5409
ChangeChange2Change3SwapAdd	46.599999999999994	83.5107
ChangeChange2Change3SwapAdd	65.2	68.7589
ChangeChange2Change3SwapAdd	65.1	71.0188
ChangeChange2Change3SwapAdd	48.3	73.363
ChangeChange2Change3SwapAdd	49.8	76.8403
ChangeChange2Change3SwapAdd	57.4	87.0613
ChangeChange2Change3SwapAdd	66.6	85.8328
ChangeChange2Change3SwapAdd	56.400000000000006	92.5985
ChangeChange2Change3SwapAdd	63.5	77.3005
ChangeChange2Change3SwapAdd	51.2	72.1279
ChangeChange2Change3SwapAdd	75.3	74.8351
ChangeChange2Change3SwapAdd	57.599999999999994	100.2094
ChangeChange2Change3SwapAdd	61.6	80.5881
ChangeChange2Change3SwapAdd	46.6	103.0718
ChangeChange2Change3SwapAdd	67.0	86.7043
ChangeChange2Change3SwapAdd	34.7	91.5454
ChangeChange2Change3SwapAdd	60.6	76.8672
ChangeChange2Change3SwapAdd	73.4	67.2736
ChangeChange2Change3SwapAdd	52.8	73.8154
ChangeChange2Change3SwapAdd	47.0	74.6819
ChangeChange2Change3SwapAdd	69.0	74.5355
ChangeChange2Change3SwapAdd	48.0	72.8933
ChangeChange2Change3SwapAdd	64.0	95.3304
ChangeChange2Change3SwapAdd	56.8	67.5203
ChangeChange2Change3SwapAdd	54.0	71.5615
ChangeChange2Change3SwapAdd	54.7	74.2526
ChangeChange2Change3SwapAdd	64.2	103.697
ChangeChange2Change3SwapAdd	52.800000000000004	81.1844
ChangeChange2Change3SwapAdd	28.900000000000002	91.3212
ChangeChange2Change3SwapAdd	40.0	76.2376
ChangeChange2Change3SwapAdd	78.3	80.2541
ChangeChange2Change3SwapAdd	50.0	75.7243
ChangeChange2Change3SwapAdd	69.5	83.2558
ChangeChange2Change3SwapAdd	43.9	85.4909
ChangeChange2Change3SwapAdd	35.099999999999994	85.7355
ChangeChange2Change3SwapAdd	54.400000000000006	68.3727
ChangeChange2Change3SwapAdd	45.4	75.1345
ChangeChange2Change3SwapAdd	48.7	85.729
ChangeChange2Change3SwapAdd	67.3	86.2103
ChangeChange2Change3SwapAdd	66.7	84.8229
ChangeChange2Change3SwapAdd	56.0	96.2358
ChangeChange2Change3SwapAdd	40.8	73.1516
ChangeChange2Change3SwapAdd	57.7	72.8134
ChangeChange2Change3SwapAdd	51.9	75.2029
ChangeChange2Change3SwapAdd	64.2	75.047
ChangeChange2Change3SwapAdd	71.5	71.958
ChangeChange2Change3SwapAdd	52.3	74.8783
ChangeChange2Change3SwapAdd	76.0	75.589
ChangeChange2Change3SwapAdd	58.900000000000006	99.3236
ChangeChange2Change3SwapAdd	51.3	82.1614
ChangeChange2Change3SwapAdd	62.7	83.2592
ChangeChange2Change3SwapAdd	52.2	83.9021
ChangeChange2Change3SwapAdd	54.0	75.9566
ChangeChange2Change3SwapAdd	55.0	76.1134
ChangeChange2Change3SwapAdd	54.2	79.1242
ChangeChange2Change3SwapAdd	43.2	78.4216
ChangeChange2Change3SwapAdd	52.6	89.2948
ChangeChange2Change3SwapAdd	70.8	69.6694
ChangeChange2Change3SwapAdd	45.6	75.5663
ChangeChange2Change3SwapAdd	69.9	83.4638
ChangeChange2Change3SwapAdd	57.0	86.0867
ChangeChange2Change3SwapAdd	91.1	76.3752
ChangeChange2Change3SwapAdd	54.3	79.9238
ChangeChange2Change3SwapAdd	80.2	95.5744
ChangeChange2Change3SwapAdd	33.0	73.0523
ChangeChange2Change3SwapAdd	69.3	75.6093
ChangeChange2Change3SwapAdd	63.5	85.0964
ChangeChange2Change3SwapAdd	55.6	91.7589
ChangeChange2Change3SwapAdd	76.2	84.0037
ChangeChange2Change3SwapAdd	69.8	73.5276
ChangeChange2Change3SwapAdd	62.2	94.0115
ChangeChange2Change3SwapAdd	51.2	76.8804
ChangeChange2Change3SwapAdd	74.4	68.7857
ChangeChange2Change3SwapAdd	58.7	71.0348
ChangeChange2Change3SwapAdd	51.4	72.6442
ChangeChange2Change3SwapAdd	66.1	72.752
ChangeChange2Change3SwapAdd	56.3	83.837
ChangeChange2Change3SwapAdd	57.400000000000006	67.7326
ChangeChange2Change3SwapAdd	62.4	103.7864
ChangeChange2Change3SwapAdd	58.599999999999994	66.318
ChangeChange2Change3SwapAdd	50.6	73.0694
ChangeChange2Change3SwapAdd	66.7	74.7585
ChangeChange2Change3SwapAdd	56.6	86.9682
ChangeChange2Change3SwapAdd	64.2	80.7979
ChangeChange2Change3SwapAdd	48.6	72.0595
ChangeChange2Change3SwapAdd	47.0	83.9982
ChangeChange2Change3SwapAdd	64.3	81.5888
ChangeChange2Change3SwapAdd	65.2	66.9879
ChangeChange2Change3SwapAdd	54.7	76.4252
ChangeChange2Change3SwapAdd	49.9	76.4389
ChangeChange2Change3SwapAdd	60.3	77.3239
ChangeChange2Change3SwapAdd	45.0	72.1497
ChangeChange2Change3SwapAdd	68.7	71.6614
ChangeChange2Change3SwapAdd	57.400000000000006	67.4655
ChangeChange2Change3SwapAdd	61.099999999999994	90.5878
ChangeChange2Change3SwapAdd	72.3	72.3299
ChangeChange2Change3SwapAdd	49.6	71.4622
ChangeChange2Change3SwapAdd	58.8	109.1594
ChangeChange2Change3SwapAdd	51.8	113.3624
ChangeChange2Change3SwapAdd	58.8	69.8703
ChangeChange2Change3SwapAdd	52.3	97.6598
ChangeChange2Change3SwapAdd	53.2	75.7026
ChangeChange2Change3SwapAdd	47.400000000000006	84.9878
ChangeChange2Change3SwapAdd	63.9	85.4561
ChangeChange2Change3SwapAdd	69.4	77.5248
ChangeChange2Change3SwapAdd	59.599999999999994	77.8827
ChangeChange2Change3SwapAdd	67.7	76.378
ChangeChange2Change3SwapAdd	72.1	83.5972
ChangeChange2Change3SwapAdd	69.5	99.3114
ChangeChange2Change3SwapAdd	58.6	69.482
ChangeChange2Change3SwapAdd	54.1	69.8415
ChangeChange2Change3SwapAdd	57.099999999999994	78.9694
ChangeChange2Change3SwapAdd	63.6	75.2469
ChangeChange2Change3SwapAdd	53.2	81.4356
ChangeChange2Change3SwapAdd	41.8	81.5623
ChangeChange2Change3SwapAdd	71.1	82.093
ChangeChange2Change3SwapAdd	60.1	98.5135
ChangeChange2Change3SwapAdd	51.400000000000006	77.0186
ChangeChange2Change3SwapAdd	55.0	87.2082
ChangeChange2Change3SwapAdd	78.5	69.4772
ChangeChange2Change3SwapAdd	72.3	72.2129
ChangeChange2Change3SwapAdd	45.6	77.5241
ChangeChange2Change3SwapAdd	69.3	80.3581
ChangeChange2Change3SwapAdd	56.900000000000006	72.0624
ChangeChange2Change3SwapAdd	43.9	75.6817
ChangeChange2Change3SwapAdd	57.3	71.4198
ChangeChange2Change3SwapAdd	34.099999999999994	71.7574
ChangeChange2Change3SwapAdd	64.7	85.0216
ChangeChange2Change3SwapAdd	67.7	73.5849
ChangeChange2Change3SwapAdd	59.3	77.2684
ChangeChange2Change3SwapAdd	68.4	125.6948
ChangeChange2Change3SwapAdd	72.0	88.3966
ChangeChange2Change3SwapAdd	69.9	83.8721
ChangeChange2Change3SwapAdd	52.3	95.566
ChangeChange2Change3SwapAdd	52.099999999999994	77.1396
ChangeChange2Change3SwapAdd	41.8	86.5263
ChangeChange2Change3SwapAdd	73.2	64.992
ChangeChange2Change3SwapAdd	70.5	72.126
ChangeChange2Change3SwapAdd	69.2	70.7809
ChangeChange2Change3SwapAdd	51.3	87.9789
ChangeChange2Change3SwapAdd	57.3	72.0924
ChangeChange2Change3SwapAdd	34.1	74.461
ChangeChange2Change3SwapAdd	69.7	72.8659
ChangeChange2Change3SwapAdd	38.2	74.7526
ChangeChange2Change3SwapAdd	50.5	96.8625
ChangeChange2Change3SwapAdd	50.1	102.9099
ChangeChange2Change3SwapAdd	64.6	102.8211
ChangeChange2Change3SwapAdd	65.1	81.5404
ChangeChange2Change3SwapAdd	72.6	85.497
ChangeChange2Change3SwapAdd	65.9	87.9791
ChangeChange2Change3SwapAdd	46.8	121.6299
ChangeChange2Change3SwapAdd	51.0	98.1235
ChangeChange2Change3SwapAdd	66.4	89.4024
ChangeChange2Change3SwapAdd	40.3	82.1387
ChangeChange2Change3SwapAdd	60.0	82.2497
ChangeChange2Change3SwapAdd	65.2	92.6113
ChangeChange2Change3SwapAdd	47.6	82.9887
ChangeChange2Change3SwapAdd	53.199999999999996	79.4437
ChangeChange2Change3SwapAdd	27.1	110.3968
ChangeChange2Change3SwapAdd	71.2	126.4037
ChangeChange2Change3SwapAdd	42.1	76.9414
ChangeChange2Change3SwapAdd	49.599999999999994	80.5076
ChangeChange2Change3SwapAdd	66.5	88.927
ChangeChange2Change3SwapAdd	57.4	69.1879
ChangeChange2Change3SwapAdd	43.2	129.3413
ChangeChange2Change3SwapAdd	51.8	85.0862
ChangeChange2Change3SwapAdd	55.4	81.7316
ChangeChange2Change3SwapAdd	65.9	89.3704
ChangeChange2Change3SwapAdd	40.2	80.115
ChangeChange2Change3SwapAdd	74.1	67.4242
ChangeChange2Change3SwapAdd	53.599999999999994	72.1427
ChangeChange2Change3SwapAdd	66.6	72.8529
ChangeChange2Change3SwapAdd	52.1	80.2364
ChangeChange2Change3SwapAdd	46.9	116.1211
ChangeChange2Change3SwapAdd	61.8	70.3212
ChangeChange2Change3SwapAdd	70.5	114.7626
ChangeChange2Change3SwapAdd	60.6	72.9622
ChangeChange2Change3SwapAdd	57.0	84.6684
ChangeChange2Change3SwapAdd	45.0	70.1818
ChangeChange2Change3SwapAdd	57.6	71.3814
ChangeChange2Change3SwapAdd	69.8	77.9176
ChangeChange2Change3SwapAdd	56.8	74.8312
ChangeChange2Change3SwapAdd	65.3	67.6962
ChangeChange2Change3SwapAdd	48.0	78.1885
ChangeChange2Change3SwapAdd	90.1	95.5066
ChangeChange2Change3SwapAdd	47.3	85.6111
ChangeChange2Change3SwapAdd	60.0	81.7912
ChangeChange2Change3SwapAdd	66.5	109.8451
ChangeChange2Change3SwapAdd	65.6	86.4283
ChangeChange2Change3SwapAdd	58.3	81.7798
ChangeChange2Change3SwapAdd	74.2	84.225
ChangeChange2Change3SwapAdd	78.5	82.6845
ChangeChange2Change3SwapAdd	70.6	80.996
ChangeChange2Change3SwapAdd	46.6	82.3799
ChangeChange2Change3SwapAdd	44.2	96.1564
ChangeChange2Change3SwapAdd	55.900000000000006	85.2164
ChangeChange2Change3SwapAdd	68.0	95.7107
ChangeChange2Change3SwapAdd	74.4	82.7048
ChangeChange2Change3SwapAdd	67.0	80.9956
ChangeChange2Change3SwapAdd	63.7	76.6267
ChangeChange2Change3SwapAdd	61.400000000000006	76.0151
ChangeChange2Change3SwapAdd	40.5	69.1534
ChangeChange2Change3SwapAdd	29.9	81.0843
ChangeChange2Change3SwapAdd	50.5	112.5144
ChangeChange2Change3SwapAdd	67.9	82.2794
ChangeChange2Change3SwapAdd	50.6	74.6764
ChangeChange2Change3SwapAdd	41.599999999999994	90.0781
ChangeChange2Change3SwapAdd	56.9	83.0985
ChangeChange2Change3SwapAdd	53.0	108.6436
ChangeChange2Change3SwapAdd	65.4	80.2886
ChangeChange2Change3SwapAdd	53.1	74.6923
ChangeChange2Change3SwapAdd	53.1	71.895
ChangeChange2Change3SwapAdd	63.4	72.102
ChangeChange2Change3SwapAdd	56.4	77.2365
ChangeChange2Change3SwapAdd	65.9	114.4915
ChangeChange2Change3SwapAdd	64.2	72.1713
ChangeChange2Change3SwapAdd	75.9	77.2922
ChangeChange2Change3SwapAdd	78.3	78.385
ChangeChange2Change3SwapAdd	28.299999999999997	77.3567
ChangeChange2Change3SwapAdd	68.0	78.6198
ChangeChange2Change3SwapAdd	59.3	81.8672
ChangeChange2Change3SwapAdd	57.7	69.9871
ChangeChange2Change3SwapAdd	68.0	80.0481
ChangeChange2Change3SwapAdd	71.7	88.0367
ChangeChange2Change3SwapAdd	33.1	96.7221
ChangeChange2Change3SwapAdd	54.599999999999994	88.6785
ChangeChange2Change3SwapAdd	64.8	82.3773
ChangeChange2Change3SwapAdd	54.7	76.211
ChangeChange2Change3SwapAdd	41.300000000000004	77.8653
ChangeChange2Change3SwapAdd	52.7	75.538
ChangeChange2Change3SwapAdd	71.2	73.4111
ChangeChange2Change3SwapAdd	39.6	78.3041
ChangeChange2Change3SwapAdd	38.9	92.5655
ChangeChange2Change3SwapAdd	58.8	96.4384
ChangeChange2Change3SwapAdd	64.8	76.5493
ChangeChange2Change3SwapAdd	67.9	77.7561
ChangeChange2Change3SwapAdd	41.3	94.3061
ChangeChange2Change3SwapAdd	74.7	74.8442
ChangeChange2Change3SwapAdd	58.8	89.1294
ChangeChange2Change3SwapAdd	59.8	78.9545
ChangeChange2Change3SwapAdd	49.6	99.726
ChangeChange2Change3SwapAdd	82.1	74.3753
ChangeChange2Change3SwapAdd	70.5	105.3977
ChangeChange2Change3SwapAdd	55.2	92.6534
ChangeChange2Change3SwapAdd	38.5	71.7298
ChangeChange2Change3SwapAdd	63.1	69.2128
ChangeChange2Change3SwapAdd	74.8	96.5438
ChangeChange2Change3SwapAdd	64.4	71.3996
ChangeChange2Change3SwapAdd	54.9	88.618
ChangeChange2Change3SwapAdd	48.599999999999994	77.4969
ChangeChange2Change3SwapAdd	54.5	68.1419
ChangeChange2Change3SwapAdd	61.6	77.5432
ChangeChange2Change3SwapAdd	56.900000000000006	72.707
ChangeChange2Change3SwapAdd	70.0	79.7085
ChangeChange2Change3SwapAdd	52.6	72.2443
ChangeChange2Change3SwapAdd	48.4	72.8975
ChangeChange2Change3SwapAdd	60.4	75.7916
ChangeChange2Change3SwapAdd	33.3	82.4783
ChangeChange2Change3SwapAdd	70.5	72.4244
ChangeChange2Change3SwapAdd	67.8	75.9886
ChangeChange2Change3SwapAdd	72.9	81.0784
ChangeChange2Change3SwapAdd	60.0	89.9855
ChangeChange2Change3SwapAdd	47.6	78.0884
ChangeChange2Change3SwapAdd	60.0	89.3372
ChangeChange2Change3SwapAdd	52.6	68.4115
ChangeChange2Change3SwapAdd	57.400000000000006	85.8989
ChangeChange2Change3SwapAdd	64.4	69.3378
ChangeChange2Change3SwapAdd	67.69999999999999	95.1887
ChangeChange2Change3SwapAdd	72.8	79.7071
ChangeChange2Change3SwapAdd	40.3	79.5882
ChangeChange2Change3SwapAdd	50.5	71.6146
ChangeChange2Change3SwapAdd	76.1	72.5062
ChangeChange2Change3SwapAdd	62.2	87.0467
ChangeChange2Change3SwapAdd	62.9	74.5133
ChangeChange2Change3SwapAdd	54.8	75.1131
ChangeChange2Change3SwapAdd	53.2	76.3896
ChangeChange2Change3SwapAdd	57.300000000000004	78.6507
ChangeChange2Change3SwapAdd	43.0	77.2354
ChangeChange2Change3SwapAdd	64.80000000000001	74.0148
ChangeChange2Change3SwapAdd	58.7	91.2846
ChangeChange2Change3SwapAdd	66.1	77.9579
ChangeChange2Change3SwapAdd	77.4	85.2343
ChangeChange2Change3SwapAdd	39.3	77.0943
ChangeChange2Change3SwapAdd	55.6	80.5082
ChangeChange2Change3SwapAdd	59.5	87.6354
ChangeChange2Change3SwapAdd	65.1	71.5944
ChangeChange2Change3SwapAdd	78.4	75.5509
ChangeChange2Change3SwapAdd	40.900000000000006	95.2735
ChangeChange2Change3SwapAdd	71.9	74.0125
ChangeChange2Change3SwapAdd	40.7	91.301
ChangeChange2Change3SwapAdd	73.7	71.5355
ChangeChange2Change3SwapAdd	59.400000000000006	85.2485
ChangeChange2Change3SwapAdd	65.4	85.6363
ChangeChange2Change3SwapAdd	56.4	110.793
ChangeChange2Change3SwapAdd	76.4	87.1311
ChangeChange2Change3SwapAdd	51.8	98.7889
ChangeChange2Change3SwapAdd	57.9	78.1276
ChangeChange2Change3SwapAdd	43.60000000000001	77.6276
ChangeChange2Change3SwapAdd	52.900000000000006	77.9828
ChangeChange2Change3SwapAdd	36.3	80.2016
ChangeChange2Change3SwapAdd	60.699999999999996	72.5916
ChangeChange2Change3SwapAdd	46.9	67.9009
ChangeChange2Change3SwapAdd	46.1	78.7099
ChangeChange2Change3SwapAdd	49.3	71.3257
ChangeChange2Change3SwapAdd	49.8	74.2468
ChangeChange2Change3SwapAdd	56.400000000000006	74.0151
ChangeChange2Change3SwapAdd	49.8	83.1517
ChangeChange2Change3SwapAdd	59.099999999999994	96.7791
ChangeChange2Change3SwapAdd	61.5	79.5525
ChangeChange2Change3SwapAdd	59.0	81.3669
ChangeChange2Change3SwapAdd	58.0	124.1229
ChangeChange2Change3SwapAdd	78.9	100.4045
ChangeChange2Change3SwapAdd	54.6	106.6311
ChangeChange2Change3SwapAdd	85.5	90.6928
ChangeChange2Change3SwapAdd	64.6	76.6072
ChangeChange2Change3SwapAdd	54.3	98.2528
ChangeChange2Change3SwapAdd	60.6	78.5527
ChangeChange2Change3SwapAdd	70.0	108.3951
ChangeChange2Change3SwapAdd	70.0	80.5193
ChangeChange2Change3SwapAdd	63.6	76.8796
ChangeChange2Change3SwapAdd	51.4	77.2793
ChangeChange2Change3SwapAdd	39.4	89.2439
ChangeChange2Change3SwapAdd	55.3	89.5553
ChangeChange2Change3SwapAdd	51.7	86.5271
ChangeChange2Change3SwapAdd	58.7	93.9023
ChangeChange2Change3SwapAdd	56.2	85.9634
ChangeChange2Change3SwapAdd	63.2	79.8314
ChangeChange2Change3SwapAdd	74.3	96.1493
ChangeChange2Change3SwapAdd	10.899999999999999	74.5675
ChangeChange2Change3SwapAdd	65.6	73.0515
ChangeChange2Change3SwapAdd	49.5	76.0712
ChangeChange2Change3SwapAdd	51.7	87.5704
ChangeChange2Change3SwapAdd	76.9	90.9474
ChangeChange2Change3SwapAdd	50.0	80.6515
ChangeChange2Change3SwapAdd	65.3	82.2417
ChangeChange2Change3SwapAdd	70.4	83.9568
ChangeChange2Change3SwapAdd	66.7	90.8996
ChangeChange2Change3SwapAdd	70.4	70.3624
ChangeChange2Change3SwapAdd	58.599999999999994	78.5396
ChangeChange2Change3SwapAdd	69.7	88.829
ChangeChange2Change3SwapAdd	64.1	82.2644
ChangeChange2Change3SwapAdd	30.1	45.9261
ChangeChange2Change3SwapAdd	54.400000000000006	103.7954
ChangeChange2Change3SwapAdd	68.8	82.1498
ChangeChange2Change3SwapAdd	40.5	81.522
ChangeChange2Change3SwapAdd	44.400000000000006	90.6165
ChangeChange2Change3SwapAdd	80.6	74.0232
